,date,schedule_id,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_TIME,ARRIVAL_TIME
404967,2023-01-27,38669,GNV,ATL,15:35,16:48
404973,2023-01-27,38670,SBN,ORD,15:23,15:18
404979,2023-01-27,38671,DTW,AVP,17:19,18:32
405021,2023-01-27,38672,IAH,HSV,15:27,17:15
405023,2023-01-27,38673,IAH,SHV,15:39,16:36
405025,2023-01-27,38674,IAH,CRP,15:28,16:24
405026,2023-01-27,38675,IAH,BNA,15:32,17:23
405027,2023-01-27,38676,IAH,BTR,15:27,16:24
405028,2023-01-27,38677,ERI,DTW,15:24,16:14
405029,2023-01-27,38678,BUF,DTW,15:26,16:34
405030,2023-01-27,38679,DTW,MDW,15:31,15:42
405041,2023-01-27,38680,IAH,STL,15:30,17:26
405042,2023-01-27,38681,CLE,DCA,15:33,16:53
405043,2023-01-27,38682,ATL,BMI,15:26,16:17
405099,2023-01-27,38683,PIB,DFW,15:29,16:57
405100,2023-01-27,38684,DTW,ELM,15:36,16:40
405121,2023-01-27,38685,IAH,LCH,15:38,16:23
405122,2023-01-27,38686,HSV,DEN,15:26,17:27
405128,2023-01-27,38687,LFT,DFW,15:31,16:48
405134,2023-01-27,38688,LAN,ORD,15:33,15:33
405138,2023-01-27,38689,IAH,CVG,15:41,19:16
405139,2023-01-27,38690,IAH,AEX,15:40,16:37
405140,2023-01-27,38691,IAH,LFT,15:42,16:35
405185,2023-01-27,38692,ORD,CLE,15:40,17:47
405187,2023-01-27,38693,ATL,ILM,15:44,16:52
405188,2023-01-27,38694,RST,MSP,15:41,16:31
405189,2023-01-27,38695,ATL,SHV,15:39,16:26
405190,2023-01-27,38696,IAH,DAL,15:59,17:05
405204,2023-01-27,38697,DTW,JAX,15:49,17:42
405210,2023-01-27,38698,STL,ORD,15:37,17:06
405220,2023-01-27,38699,BNA,DEN,15:34,17:29
405248,2023-01-27,38700,IAH,MAF,15:45,17:21
405249,2023-01-27,38701,MKE,CLE,15:43,18:00
405251,2023-01-27,38702,IAH,ICT,15:48,17:35
405252,2023-01-27,38703,IAH,DTW,15:41,19:50
405253,2023-01-27,38704,BHM,DTW,15:41,18:40
405254,2023-01-27,38705,PHF,ATL,15:44,17:27
405255,2023-01-27,38706,DAL,IAH,15:46,16:42
405268,2023-01-27,38707,MOT,DEN,15:46,16:39
405329,2023-01-27,38708,LIT,DTW,15:49,18:50
405345,2023-01-27,38709,IAH,PNS,15:53,17:32
405351,2023-01-27,38710,IAH,XNA,15:51,17:25
405352,2023-01-27,38711,MOB,ATL,15:54,18:10
405356,2023-01-27,38712,CVG,ORD,15:43,16:01
405366,2023-01-27,38713,TVC,ORD,16:24,16:40
405367,2023-01-27,38714,ATL,AGS,15:55,16:47
405368,2023-01-27,38715,LEX,ORD,15:53,16:08
405440,2023-01-27,38716,TUL,DTW,15:50,19:05
405441,2023-01-27,38717,FNT,ORD,15:53,15:48
405466,2023-01-27,38718,IAH,BHM,15:53,17:34
405475,2023-01-27,38719,SDF,DEN,15:58,16:52
405476,2023-01-27,38720,CSG,ATL,16:22,17:02
405482,2023-01-27,38721,CRP,IAH,16:31,17:27
405515,2023-01-27,38722,ORD,CAK,16:00,18:14
405516,2023-01-27,38723,ATW,ORD,15:59,16:57
405518,2023-01-27,38724,DTW,CAK,15:54,16:43
405519,2023-01-27,38725,ATL,ABY,15:57,16:38
405520,2023-01-27,38726,ATL,LFT,16:00,16:36
405527,2023-01-27,38727,GTR,ATL,16:01,18:09
405528,2023-01-27,38728,ORD,DTW,15:59,18:21
405539,2023-01-27,38729,MLU,DFW,16:07,17:25
405540,2023-01-27,38730,IAH,MOB,16:28,17:41
405578,2023-01-27,38731,ATL,SGF,16:05,17:02
405579,2023-01-27,38732,ATL,AEX,16:05,16:43
405600,2023-01-27,38733,ATL,BTR,16:18,16:42
405607,2023-01-27,38734,ATL,MLU,16:10,16:47
405612,2023-01-27,38735,ORD,DAY,16:04,18:08
405614,2023-01-27,38736,ATL,TLH,16:10,17:10
405654,2023-01-27,38737,DFW,BTR,16:12,17:30
405655,2023-01-27,38738,LFT,DEN,16:03,17:54
405656,2023-01-27,38739,ATL,OAJ,18:11,19:25
405675,2023-01-27,38740,LRD,IAH,16:09,17:21
405676,2023-01-27,38741,ORD,RIC,16:07,19:00
405677,2023-01-27,38742,PIA,ATL,16:10,18:41
405678,2023-01-27,38743,ERI,ORD,16:14,16:42
405683,2023-01-27,38744,ATL,LEX,16:10,17:23
405730,2023-01-27,38745,MSN,ORD,16:17,17:29
405731,2023-01-27,38746,IAH,TUL,16:15,17:43
405748,2023-01-27,38747,CLE,DFW,16:12,17:54
405759,2023-01-27,38748,ATL,CAE,16:21,17:12
405792,2023-01-27,38749,ORD,TYS,16:22,18:39
405793,2023-01-27,38750,ORD,CVG,16:19,18:32
405794,2023-01-27,38751,ATL,VLD,16:18,17:11
405795,2023-01-27,38752,BQK,ATL,16:22,17:36
405802,2023-01-27,38753,ORD,CLT,16:34,19:31
405814,2023-01-27,38754,TYS,ORD,16:16,17:12
405815,2023-01-27,38755,JAN,IAH,16:14,17:30
405818,2023-01-27,38756,EVV,DTW,16:19,18:50
405832,2023-01-27,38757,XNA,ORD,16:17,18:15
405889,2023-01-27,38758,IAH,JAN,16:29,17:46
405890,2023-01-27,38759,TUL,IAH,16:22,18:06
405906,2023-01-27,38760,CRW,DFW,16:28,18:08
405907,2023-01-27,38761,MDW,DTW,16:19,18:17
405920,2023-01-27,38762,CID,DTW,16:25,19:00
405966,2023-01-27,38763,ATL,EVV,16:34,17:00
405967,2023-01-27,38764,ORD,LIT,16:42,18:21
405975,2023-01-27,38765,GSP,ORD,16:20,17:14
405977,2023-01-27,38766,LEX,IAH,16:35,18:08
405978,2023-01-27,38767,MAF,IAH,16:27,17:58
405979,2023-01-27,38768,RIC,ORD,16:35,17:44
405986,2023-01-27,38769,DTW,AZO,17:09,17:46
405987,2023-01-27,38770,CHO,ATL,16:59,18:23
405990,2023-01-27,38771,TYR,DFW,16:26,17:15
406035,2023-01-27,38772,TYS,DFW,16:38,17:51
406036,2023-01-27,38773,ORD,SDF,16:36,18:51
406037,2023-01-27,38774,ABQ,IAH,16:26,19:35
406040,2023-01-27,38775,ATL,MGM,16:39,16:25
406041,2023-01-27,38776,AVP,ORD,16:39,17:25
406050,2023-01-27,38777,CAE,ORD,16:35,17:50
406051,2023-01-27,38778,LBB,IAH,16:39,18:08
406058,2023-01-27,38779,FWA,ATL,16:38,18:05
406059,2023-01-27,38780,ATL,XNA,16:34,17:32
406060,2023-01-27,38781,GSP,ATL,16:38,17:27
406067,2023-01-27,38782,FAY,ATL,16:40,18:15
406068,2023-01-27,38783,RIC,DTW,16:39,18:28
406102,2023-01-27,38784,FSD,DFW,16:41,18:36
406103,2023-01-27,38785,SAV,IAH,16:42,18:14
406104,2023-01-27,38786,GRR,ORD,16:32,16:24
406105,2023-01-27,38787,EWN,ATL,16:38,18:13
406106,2023-01-27,38788,BTV,DTW,18:38,20:39
406107,2023-01-27,38789,ROA,ATL,16:38,18:03
406108,2023-01-27,38790,GSO,DTW,16:37,18:06
406121,2023-01-27,38791,HRL,IAH,16:33,17:38
406122,2023-01-27,38792,BRO,IAH,16:36,17:46
406123,2023-01-27,38793,DTW,CLT,16:38,18:05
406129,2023-01-27,38794,CRW,IAH,17:03,18:49
406131,2023-01-27,38795,AMA,IAH,16:37,18:10
406132,2023-01-27,38796,CRW,ATL,16:46,18:00
406174,2023-01-27,38797,ORD,ATW,17:05,18:15
406177,2023-01-27,38798,ATL,VPS,16:45,16:44
406178,2023-01-27,38799,MLI,ATL,16:47,19:24
406201,2023-01-27,38800,MFE,IAH,16:43,17:52
406202,2023-01-27,38801,ATL,GNV,16:50,17:48
406207,2023-01-27,38802,CLE,STL,16:40,17:14
406208,2023-01-27,38803,ATL,TRI,16:52,17:54
406250,2023-01-27,38804,FSM,ATL,16:50,19:29
406251,2023-01-27,38805,BMI,ATL,16:49,19:19
406252,2023-01-27,38806,IAD,ATL,16:54,18:33
406274,2023-01-27,38807,CVG,ORD,16:48,16:56
406275,2023-01-27,38808,IAH,CLT,16:55,20:11
406280,2023-01-27,38809,MGM,ATL,16:55,18:39
406349,2023-01-27,38810,IAD,CLE,16:54,18:36
406350,2023-01-27,38811,ORD,MSN,16:50,17:35
406354,2023-01-27,38812,ELM,ORD,16:51,17:34
406355,2023-01-27,38813,ABE,ORD,16:51,17:52
406386,2023-01-27,38814,IAD,CAE,16:58,18:22
406398,2023-01-27,38815,STL,MSP,16:54,18:47
406404,2023-01-27,38816,SHV,ATL,17:18,19:59
406405,2023-01-27,38817,CID,DEN,16:51,17:55
406443,2023-01-27,38818,MHK,DFW,16:51,18:08
406444,2023-01-27,38819,DFW,SHV,17:04,17:52
406445,2023-01-27,38820,DFW,BRO,18:36,19:59
406446,2023-01-27,38821,SHV,IAH,16:56,17:51
406447,2023-01-27,38822,IAD,GSO,16:59,18:09
406449,2023-01-27,38823,ORD,LNK,17:00,18:31
406464,2023-01-27,38824,IND,DEN,16:58,17:59
406465,2023-01-27,38825,BTR,IAH,16:53,18:07
406466,2023-01-27,38826,LCH,IAH,16:49,17:38
406473,2023-01-27,38827,ATL,MYR,17:02,18:07
406481,2023-01-27,38828,CRP,IAH,16:59,17:59
406533,2023-01-27,38829,IAH,GPT,17:03,18:16
406534,2023-01-27,38830,MSN,MSP,17:06,18:23
406535,2023-01-27,38831,LFT,IAH,17:02,18:09
406547,2023-01-27,38832,AEX,IAH,17:03,17:59
406600,2023-01-27,38833,AGS,ATL,17:08,18:19
406601,2023-01-27,38834,MSP,MDW,17:13,18:32
406614,2023-01-27,38835,ABE,DTW,17:09,18:49
406615,2023-01-27,38836,MLU,ATL,17:09,19:38
406616,2023-01-27,38837,BHM,ORD,17:03,19:30
406624,2023-01-27,38838,PHF,ATL,17:13,18:57
406625,2023-01-27,38839,MDT,DTW,17:12,18:35
406626,2023-01-27,38840,BTR,ATL,17:09,19:45
406627,2023-01-27,38841,LFT,ATL,17:09,19:55
406634,2023-01-27,38842,AVP,DTW,19:05,20:27
406635,2023-01-27,38843,IAD,PIT,17:16,18:21
406636,2023-01-27,38844,ORD,XNA,17:11,18:34
406684,2023-01-27,38845,MSP,IAH,17:26,20:01
406685,2023-01-27,38846,IAD,DTW,17:51,19:12
406686,2023-01-27,38847,MKE,IAH,17:09,19:47
406687,2023-01-27,38848,ORD,CLE,17:13,19:20
406688,2023-01-27,38849,AEX,ATL,17:15,20:07
406690,2023-01-27,38850,ABY,ATL,17:15,18:07
406691,2023-01-27,38851,CHS,ORD,17:05,18:50
406692,2023-01-27,38852,IAD,SAV,17:25,18:56
406708,2023-01-27,38853,IAD,ROC,17:14,18:32
406715,2023-01-27,38854,OKC,DEN,17:22,17:56
406726,2023-01-27,38855,EVV,ATL,17:31,20:02
406730,2023-01-27,38856,IAH,MFE,17:22,18:23
406731,2023-01-27,38857,ELM,DTW,17:18,18:30
406774,2023-01-27,38858,ORD,FSD,17:25,18:59
406775,2023-01-27,38859,CAE,IAH,17:12,18:35
406776,2023-01-27,38860,ATL,MOB,17:39,17:44
406801,2023-01-27,38861,SBN,ORD,17:16,16:57
406804,2023-01-27,38862,MDW,MSP,17:16,18:56
406812,2023-01-27,38863,DCA,CLE,17:22,18:34
406813,2023-01-27,38864,ELP,IAH,17:19,20:05
406881,2023-01-27,38865,SGF,ATL,17:24,20:01
406882,2023-01-27,38866,ATL,DHN,17:28,17:24
406883,2023-01-27,38867,DTW,LEX,17:25,18:25
406884,2023-01-27,38868,DEN,ISN,17:18,19:51
406891,2023-01-27,38869,ILM,ATL,17:23,18:37
406961,2023-01-27,38870,DAY,ORD,17:19,17:23
406962,2023-01-27,38871,IAH,ELP,17:29,18:29
406963,2023-01-27,38872,DTW,RDU,17:32,19:13
406964,2023-01-27,38873,DTW,MKE,17:29,17:40
406970,2023-01-27,38874,ATL,AGS,17:31,18:39
406984,2023-01-27,38875,IAH,MAF,17:26,18:45
406985,2023-01-27,38876,IAH,CLL,17:31,18:09
406990,2023-01-27,38877,IAH,ABQ,17:30,18:50
406991,2023-01-27,38878,IAH,BTR,17:30,18:30
406993,2023-01-27,38879,IAH,TYR,17:26,18:24
407059,2023-01-27,38880,VPS,ATL,17:34,19:51
407060,2023-01-27,38881,CID,ATL,17:36,20:09
407061,2023-01-27,38882,MSP,SAT,17:37,20:13
407070,2023-01-27,38883,DTW,MDW,17:32,17:31
407071,2023-01-27,38884,DEN,TYS,17:36,22:07
407080,2023-01-27,38885,RIC,IAH,17:41,19:37
407081,2023-01-27,38886,CAK,DTW,17:37,18:38
407093,2023-01-27,38887,IAH,LBB,17:36,19:04
407094,2023-01-27,38888,IAH,GRK,20:05,20:49
407103,2023-01-27,38889,IAH,TUL,17:37,19:06
407104,2023-01-27,38890,TYS,IAH,17:43,18:49
407105,2023-01-27,38891,IAH,CRP,17:35,18:33
407162,2023-01-27,38892,DFW,GRK,17:36,18:16
407163,2023-01-27,38893,BNA,IAH,17:46,19:43
407164,2023-01-27,38894,ORD,GRB,17:38,18:26
407165,2023-01-27,38895,ATL,CHA,18:14,18:51
407166,2023-01-27,38896,DTW,DFW,17:43,19:19
407168,2023-01-27,38897,IAH,DAL,17:40,18:52
407191,2023-01-27,38898,SCE,ORD,17:47,18:25
407195,2023-01-27,38899,IAH,LFT,17:40,18:33
407202,2023-01-27,38900,DEN,TUL,17:47,20:11
407240,2023-01-27,38901,HSV,IAH,17:45,19:42
407242,2023-01-27,38902,ORD,MCI,17:48,19:01
407250,2023-01-27,38903,TLH,ATL,17:44,18:45
407255,2023-01-27,38904,CMH,IAH,17:46,19:14
407256,2023-01-27,38905,DHN,ATL,18:09,20:09
407257,2023-01-27,38906,MAF,IAH,17:49,19:15
407261,2023-01-27,38907,IAH,SHV,17:48,18:48
407262,2023-01-27,38908,IAH,AMA,17:50,19:37
407310,2023-01-27,38909,LEX,ATL,17:46,18:58
407311,2023-01-27,38910,VLD,ATL,17:50,18:58
407312,2023-01-27,38911,ORD,MOB,17:49,19:50
407327,2023-01-27,38912,AZO,DTW,18:06,19:07
407333,2023-01-27,38913,MTJ,DEN,17:37,18:54
407348,2023-01-27,38914,OAJ,ATL,19:39,21:01
407349,2023-01-27,38915,CAE,ATL,17:57,18:58
407410,2023-01-27,38916,BTR,DFW,17:51,19:19
407411,2023-01-27,38917,IAH,HOB,17:50,18:43
407413,2023-01-27,38918,ORD,CVG,17:56,20:06
407414,2023-01-27,38919,ORD,MSN,17:56,18:40
407427,2023-01-27,38920,GRR,MSP,17:52,18:31
407431,2023-01-27,38921,ICT,ORD,17:55,19:49
407435,2023-01-27,38922,OMA,IAH,17:54,19:55
407436,2023-01-27,38923,ORD,CLT,17:57,20:41
407442,2023-01-27,38924,IAH,LRD,17:56,19:07
407492,2023-01-27,38925,DFW,CRP,18:02,19:13
407493,2023-01-27,38926,DFW,TYS,17:57,20:48
407509,2023-01-27,38927,STL,IAH,17:58,19:45
407557,2023-01-27,38928,XNA,ATL,18:05,20:42
407560,2023-01-27,38929,ORD,CRW,18:00,20:24
407577,2023-01-27,38930,STL,ORD,18:01,19:21
407646,2023-01-27,38931,ORD,TYS,18:13,20:31
407652,2023-01-27,38932,BHM,IAH,18:08,19:51
407660,2023-01-27,38933,ATW,ORD,18:28,19:42
407693,2023-01-27,38934,PNS,IAH,18:11,19:58
407694,2023-01-27,38935,ATL,MGM,19:02,18:49
407695,2023-01-27,38936,TRI,ATL,18:11,19:06
407696,2023-01-27,38937,DAL,IAH,18:16,19:17
407701,2023-01-27,38938,TUL,IAH,18:11,19:42
407752,2023-01-27,38939,SHV,DFW,18:18,19:19
407753,2023-01-27,38940,MSN,ORD,18:12,19:35
407754,2023-01-27,38941,ATL,CAE,18:16,19:08
407755,2023-01-27,38942,ORD,ABE,18:24,21:19
407775,2023-01-27,38943,ORD,LEX,18:23,20:41
407776,2023-01-27,38944,ORD,SCE,18:25,20:58
407825,2023-01-27,38945,STL,CLE,18:17,20:44
407826,2023-01-27,38946,MOB,IAH,18:22,19:47
407827,2023-01-27,38947,ORD,DAY,18:31,20:48
407828,2023-01-27,38948,GNV,ATL,18:29,19:56
407881,2023-01-27,38949,CLE,MKE,18:22,18:42
407882,2023-01-27,38950,MDW,DTW,18:23,20:20
407891,2023-01-27,38951,MYR,ATL,18:30,19:59
407894,2023-01-27,38952,JAN,IAH,18:27,19:43
407895,2023-01-27,38953,JAX,IAH,18:28,19:51
407931,2023-01-27,38954,MGM,ATL,19:07,20:56
407932,2023-01-27,38955,MKE,DTW,18:33,20:36
407947,2023-01-27,38956,CVG,IAH,18:34,19:52
407953,2023-01-27,38957,MOB,ATL,18:39,20:43
408038,2023-01-27,38958,OMA,ORD,18:42,20:11
408039,2023-01-27,38959,AGS,ATL,18:57,19:55
408075,2023-01-27,38960,DFW,RAP,18:44,19:48
408111,2023-01-27,38961,SDF,ORD,18:40,19:12
408112,2023-01-27,38962,GPT,IAH,18:57,20:22
408165,2023-01-27,38963,ATL,SHV,18:57,19:41
408178,2023-01-27,38964,CAK,ORD,18:46,19:09
408183,2023-01-27,38965,ORD,BHM,18:51,20:20
408188,2023-01-27,38966,GRK,DFW,18:39,19:22
408204,2023-01-27,38967,DTW,ORD,18:45,18:54
408205,2023-01-27,38968,ORD,TVC,18:50,20:50
408206,2023-01-27,38969,DAY,ORD,18:49,18:55
408208,2023-01-27,38970,ATL,BTV,18:52,21:28
408263,2023-01-27,38971,BRO,DFW,20:15,21:44
408264,2023-01-27,38972,IAH,MAF,18:59,20:16
408265,2023-01-27,38973,IAH,CLT,18:57,22:21
408266,2023-01-27,38974,IAH,BNA,19:49,21:58
408267,2023-01-27,38975,IAH,MFE,18:55,19:59
408269,2023-01-27,38976,IAH,JAX,18:57,22:05
408270,2023-01-27,38977,CHA,DTW,19:16,21:02
408271,2023-01-27,38978,ATL,EYW,18:51,20:23
408272,2023-01-27,38979,ATL,BTR,18:51,19:10
408274,2023-01-27,38980,IAH,LIT,18:59,20:16
408293,2023-01-27,38981,LIT,IAH,18:55,20:15
408361,2023-01-27,38982,IAH,GSP,19:04,22:18
408362,2023-01-27,38983,IAH,MCI,19:05,21:06
408363,2023-01-27,38984,IAH,RDU,19:06,23:03
408364,2023-01-27,38985,IAH,LFT,18:54,19:56
408368,2023-01-27,38986,CVG,ORD,18:57,19:34
408369,2023-01-27,38987,ORD,CAE,18:55,21:38
408370,2023-01-27,38988,IAH,RIC,19:02,22:52
408381,2023-01-27,38989,BTR,IAH,18:55,19:53
408414,2023-01-27,38990,DFW,MEI,19:01,20:23
408415,2023-01-27,38991,IAH,HSV,19:01,20:51
408417,2023-01-27,38992,IAH,CVG,19:01,22:43
408418,2023-01-27,38993,ATL,CHO,19:08,20:43
408425,2023-01-27,38994,MFE,IAH,19:00,20:10
408433,2023-01-27,38995,CLT,DTW,18:58,20:33
408439,2023-01-27,38996,CAE,IAD,19:04,20:24
408448,2023-01-27,38997,ATL,CHA,19:10,19:55
408480,2023-01-27,38998,DFW,BTR,19:20,20:26
408481,2023-01-27,38999,IAH,GPT,19:12,20:25
408482,2023-01-27,39000,RDU,CLE,19:11,20:38
408483,2023-01-27,39001,MSP,CLE,19:09,21:43
408486,2023-01-27,39002,GSO,IAD,19:06,20:17
408494,2023-01-27,39003,CRP,IAH,19:00,20:00
408496,2023-01-27,39004,MSP,RIC,19:15,22:31
408498,2023-01-27,39005,IAH,BTR,19:12,20:10
408530,2023-01-27,39006,ATL,GTR,19:13,19:12
408531,2023-01-27,39007,ATL,GRK,19:14,20:30
408532,2023-01-27,39008,DAL,IAH,19:19,20:19
408540,2023-01-27,39009,IAH,VPS,19:14,20:48
408547,2023-01-27,39010,ATL,IAD,19:08,20:58
408556,2023-01-27,39011,DFW,CLE,19:14,22:51
408583,2023-01-27,39012,IAH,JAN,19:23,20:33
408584,2023-01-27,39013,ORD,FNT,19:30,21:32
408585,2023-01-27,39014,IAH,TYS,19:20,22:30
408586,2023-01-27,39015,IAH,MEM,19:21,21:11
408587,2023-01-27,39016,MSP,IAH,19:20,21:48
408588,2023-01-27,39017,MDW,MSP,19:23,20:47
408603,2023-01-27,39018,ATL,BQK,19:21,20:16
408609,2023-01-27,39019,ORD,ERI,19:21,21:37
408610,2023-01-27,39020,ROC,IAD,19:17,20:30
408674,2023-01-27,39021,ATL,DHN,19:28,19:17
408690,2023-01-27,39022,IAH,PNS,19:32,21:03
408691,2023-01-27,39023,ATL,MLU,19:20,20:10
408699,2023-01-27,39024,ORD,CAK,19:23,21:38
408748,2023-01-27,39025,DFW,SHV,19:31,20:13
408749,2023-01-27,39026,DTW,CLE,19:35,20:17
408750,2023-01-27,39027,DTW,RIC,19:31,21:01
408759,2023-01-27,39028,MAF,IAH,19:21,20:40
408762,2023-01-27,39029,IAH,MOB,19:34,21:00
408800,2023-01-27,39030,DTW,IAD,19:45,21:09
408802,2023-01-27,39031,DTW,TVC,19:38,20:31
408803,2023-01-27,39032,DTW,SAT,19:50,21:55
408804,2023-01-27,39033,DEN,ISN,19:37,22:12
408816,2023-01-27,39034,DEN,BNA,19:35,22:53
408824,2023-01-27,39035,PIT,IAD,19:32,20:41
408827,2023-01-27,39036,ATL,LNK,19:34,21:04
408831,2023-01-27,39037,ATL,CSG,19:38,20:18
408871,2023-01-27,39038,DEN,MOT,19:42,22:25
408873,2023-01-27,39039,MSP,IAD,19:43,22:53
408874,2023-01-27,39040,DTW,ORF,19:46,21:18
408875,2023-01-27,39041,DEN,FAR,19:42,22:43
408892,2023-01-27,39042,CRP,DFW,19:37,20:56
408903,2023-01-27,39043,ORD,SAV,19:39,22:22
408945,2023-01-27,39044,DTW,OKC,19:58,21:13
408946,2023-01-27,39045,DTW,OMA,19:46,20:41
408948,2023-01-27,39046,DEN,AMA,19:50,21:56
408967,2023-01-27,39047,DEN,DIK,19:42,21:12
408976,2023-01-27,39048,IAH,SHV,19:42,20:34
409015,2023-01-27,39049,DTW,ELM,19:50,20:52
409027,2023-01-27,39050,IAH,CRP,19:48,20:41
409091,2023-01-27,39051,DFW,MLU,20:01,20:58
409092,2023-01-27,39052,ORD,ROA,19:55,22:26
409138,2023-01-27,39053,DTW,BTV,19:58,21:49
409139,2023-01-27,39054,DTW,CID,20:01,20:32
409140,2023-01-27,39055,DTW,CHA,19:58,21:24
409141,2023-01-27,39056,ORD,SGF,20:08,21:44
409142,2023-01-27,39057,ORD,LNK,20:07,21:44
409148,2023-01-27,39058,ORD,JAN,20:00,21:51
409160,2023-01-27,39059,ORD,CWA,19:57,21:06
409200,2023-01-27,39060,DFW,BRO,20:09,21:30
409201,2023-01-27,39061,DFW,FSD,20:04,22:19
409203,2023-01-27,39062,DTW,AVP,20:00,21:27
409204,2023-01-27,39063,DTW,EVV,20:57,21:03
409205,2023-01-27,39064,DTW,ERI,20:04,20:59
409206,2023-01-27,39065,DTW,ABE,20:08,21:33
409207,2023-01-27,39066,DTW,MDW,20:08,20:13
409208,2023-01-27,39067,DTW,AUS,20:02,21:41
409209,2023-01-27,39068,DTW,GSO,20:01,21:37
409210,2023-01-27,39069,ATL,FSD,20:13,21:55
409252,2023-01-27,39070,ORD,ICT,20:10,21:54
409297,2023-01-27,39071,ORD,ATW,20:09,21:01
409368,2023-01-27,39072,ATL,MGM,20:26,20:07
409376,2023-01-27,39073,ATL,BMI,20:26,21:11
409379,2023-01-27,39074,ORD,MCI,20:24,21:40
409380,2023-01-27,39075,ATL,MLI,20:28,21:27
409384,2023-01-27,39076,ATL,AVP,20:32,22:43
409425,2023-01-27,39077,ATL,SHV,22:22,22:50
409466,2023-01-27,39078,CLE,DCA,20:25,21:45
409501,2023-01-27,39079,DFW,SHV,20:38,21:33
409503,2023-01-27,39080,ATL,BTR,20:35,20:58
409517,2023-01-27,39081,ATL,ABY,20:43,21:30
409582,2023-01-27,39082,ATL,AEX,20:45,21:15
409583,2023-01-27,39083,ATL,VLD,20:45,21:35
409588,2023-01-27,39084,ATL,ILM,20:52,22:02
409589,2023-01-27,39085,ATL,CID,21:19,22:31
409643,2023-01-27,39086,ATL,PIA,20:49,21:53
409686,2023-01-27,39087,ORD,MEM,21:02,22:36
409687,2023-01-27,39088,ATL,FSM,20:48,21:30
409701,2023-01-27,39089,MEI,PIB,20:31,21:10
409702,2023-01-27,39090,ATL,EWN,20:59,22:12
409738,2023-01-27,39091,IAH,LCH,20:56,21:42
409739,2023-01-27,39092,IAH,TUS,20:55,22:45
409740,2023-01-27,39093,IAH,HRL,20:57,21:53
409741,2023-01-27,39094,ORD,GRB,20:51,21:47
409742,2023-01-27,39095,IAH,BRO,20:56,21:58
409743,2023-01-27,39096,ORD,LAN,21:00,22:53
409744,2023-01-27,39097,IAH,DAL,20:56,21:48
409749,2023-01-27,39098,ORD,CLT,21:11,23:47
409761,2023-01-27,39099,IAH,ELP,21:00,22:02
409806,2023-01-27,39100,IAH,BHM,21:09,23:04
409807,2023-01-27,39101,IAH,BTR,21:04,22:11
409808,2023-01-27,39102,IAH,LFT,21:03,21:48
409809,2023-01-27,39103,IAH,CRP,21:04,22:01
409810,2023-01-27,39104,IAH,MAF,21:04,22:25
409839,2023-01-27,39105,ATL,OAJ,22:36,23:43
409859,2023-01-27,39106,DFW,BPT,21:11,22:08
409865,2023-01-27,39107,IAH,TUL,21:11,22:44
409955,2023-01-27,39108,DTW,AZO,21:31,22:07
409956,2023-01-27,39109,MSP,BIS,21:36,22:57
409965,2023-01-27,39110,ATL,GNV,21:39,22:34
409989,2023-01-27,39111,DFW,LAW,21:42,22:22
410005,2023-01-27,39112,ATL,MOB,21:42,21:38
410006,2023-01-27,39113,ATL,BTR,21:36,21:54
410017,2023-01-27,39114,ATL,MGM,21:43,21:22
410018,2023-01-27,39115,DTW,MDT,21:43,22:51
410019,2023-01-27,39116,IAD,PIT,21:42,22:33
410033,2023-01-27,39117,MSP,FSD,21:49,22:49
410034,2023-01-27,39118,IAD,ORF,21:53,22:45
410037,2023-01-27,39119,IAD,ATL,21:49,23:32
410038,2023-01-27,39120,IAD,LGA,21:49,22:48
410043,2023-01-27,39121,IAD,CAE,21:45,23:28
410061,2023-01-27,39122,DFW,TYR,21:52,22:30
410062,2023-01-27,39123,ATL,SHV,21:51,22:25
410071,2023-01-27,39124,IAD,ROC,21:47,23:08
410095,2023-01-27,39125,ATL,CAE,21:55,22:43
410099,2023-01-27,39126,ATL,AVL,21:58,22:53
410124,2023-01-27,39127,ATL,TRI,21:56,23:01
410343,2023-01-28,39128,BIS,MSP,4:55,6:08
410358,2023-01-28,39129,FSD,MSP,4:59,6:05
410366,2023-01-28,39130,MAF,IAH,5:05,6:29
410383,2023-01-28,39131,HRL,IAH,5:17,6:25
410384,2023-01-28,39132,BRO,IAH,5:18,6:31
410395,2023-01-28,39133,BTR,IAH,5:20,6:24
410406,2023-01-28,39134,SHV,IAH,5:20,6:15
410429,2023-01-28,39135,CRP,IAH,5:25,6:23
410437,2023-01-28,39136,MEM,ORD,5:33,7:13
410438,2023-01-28,39137,LFT,IAH,5:33,6:40
410439,2023-01-28,39138,DHN,ATL,5:34,7:27
410450,2023-01-28,39139,MGM,ATL,5:38,7:32
410471,2023-01-28,39140,AEX,ATL,5:38,8:14
410472,2023-01-28,39141,CAE,ATL,5:39,6:27
410473,2023-01-28,39142,SHV,ATL,5:39,8:11
410474,2023-01-28,39143,CLT,IAH,5:45,7:23
410475,2023-01-28,39144,ROC,IAD,5:37,7:04
410484,2023-01-28,39145,AZO,DTW,5:37,6:38
410502,2023-01-28,39146,MCI,IAH,5:48,7:48
410505,2023-01-28,39147,AVL,ATL,5:45,6:34
410506,2023-01-28,39148,VLD,ATL,5:45,6:36
